epoch,step,train/cardinality_error,train/cardinality_error_0,train/cardinality_error_1,train/cardinality_error_2,train/cardinality_error_enc,train/class_error,train/loss,train/loss_bbox,train/loss_bbox_aux,train/loss_ce,train/loss_ce_aux,train/loss_giou,train/loss_giou_aux,train/loss_mask_ce,train/loss_mask_ce_aux,train/loss_mask_dice,train/loss_mask_dice_aux,train/lr,train/lr_max,train/lr_min,val/F1,val/ema_mAP_50,val/ema_mAP_50_95,val/ema_mAP_75,val/ema_mAR,val/ema_segm_mAP_50,val/ema_segm_mAP_50_95,val/mAP_50,val/mAP_50_95,val/mAP_75,val/mAR,val/precision,val/recall,val/segm_mAP_50,val/segm_mAP_50_95
23,4103,,,,,,,,,,,,,,,,,,,,,0.9745628237724304,0.9945135712623596,0.9598546028137207,0.9944078922271729,0.9776886105537415,0.9945135712623596,0.9622319936752319,0.9945135712623596,0.9598546028137207,0.9944078922271729,0.9776886105537415,0.965354323387146,0.9839486479759216,0.9945135712623596,0.9622319936752319
23,4103,29.443145751953125,26.44119644165039,29.108186721801758,29.497726440429688,27.814815521240234,-1.4872114206809783e-06,6.371647834777832,0.04238315671682358,0.2013300210237503,0.37574464082717896,2.0173802375793457,0.09683628380298615,0.45301586389541626,0.02948955073952675,0.13230888545513153,0.03135444223880768,0.1388988494873047,,,,,,,,,,,,,,,,,,
24,4149,,,,,,,,,,,,,,,,,,0.00017396704060956836,0.00017396704060956836,1.874532102874582e-07,,,,,,,,,,,,,,,
24,4199,,,,,,,,,,,,,,,,,,0.00017333944560959935,0.00017333944560959935,1.867769583441259e-07,,,,,,,,,,,,,,,
24,4249,,,,,,,,,,,,,,,,,,0.000172705520526506,0.000172705520526506,1.8609388519053027e-07,,,,,,,,,,,,,,,
24,4274,,,,,,,,,,,,,,,,,,,,,0.9747235178947449,0.9945728778839111,0.9575276970863342,0.9944349527359009,0.9733547568321228,0.9945728778839111,0.9627053141593933,0.9945728778839111,0.9575276970863342,0.9944349527359009,0.9733547568321228,0.9595645666122437,0.9903692007064819,0.9945728778839111,0.9627053141593933
24,4274,29.555879592895508,27.14262580871582,29.50617218017578,29.735218048095703,27.91033172607422,0.020566824823617935,6.345736980438232,0.04099950194358826,0.2005806565284729,0.36946406960487366,1.9833762645721436,0.09329149127006531,0.4480423331260681,0.030755311250686646,0.13471481204032898,0.03258495032787323,0.14240960776805878,,,,,,,,,,,,,,,,,,
25,4299,,,,,,,,,,,,,,,,,,0.00017206533811986446,0.00017206533811986446,1.8540409030265437e-07,,,,,,,,,,,,,,,
25,4349,,,,,,,,,,,,,,,,,,0.00017141895659733564,0.00017141895659733564,1.847075878913529e-07,,,,,,,,,,,,,,,
25,4399,,,,,,,,,,,,,,,,,,0.0001707664196146652,0.0001707664196146652,1.8400447743260884e-07,,,,,,,,,,,,,,,
25,4445,,,,,,,,,,,,,,,,,,,,,0.9763407111167908,0.9947893619537354,0.9560155868530273,0.9947893619537354,0.9725521802902222,0.9947893619537354,0.9630026817321777,0.9947893619537354,0.9560155868530273,0.9947893619537354,0.9725521802902222,0.9596899151802063,0.9935794472694397,0.9947893619537354,0.9630026817321777
25,4445,29.48278045654297,27.67771339416504,29.473033905029297,29.495777130126953,28.405458450317383,-1.5466998775082175e-06,6.201941013336182,0.04197465255856514,0.20124006271362305,0.36713510751724243,1.9096304178237915,0.0941476970911026,0.4445492923259735,0.02891719527542591,0.13045735657215118,0.030727924779057503,0.13623902201652527,,,,,,,,,,,,,,,,,,
26,4449,,,,,,,,,,,,,,,,,,0.00017010779993142933,0.00017010779993142933,1.8329480155898636e-07,,,,,,,,,,,,,,,
26,4499,,,,,,,,,,,,,,,,,,0.00016944314120337367,0.00016944314120337367,1.8257860290304961e-07,,,,,,,,,,,,,,,
26,4549,,,,,,,,,,,,,,,,,,0.00016877250163815916,0.00016877250163815916,1.818559809407816e-07,,,,,,,,,,,,,,,
26,4599,,,,,,,,,,,,,,,,,,0.0001680959394434467,0.0001680959394434467,1.8112697830474644e-07,,,,,,,,,,,,,,,
26,4616,,,,,,,,,,,,,,,,,,,,,0.9770750999450684,0.9940760731697083,0.9594944715499878,0.9940279722213745,0.9744783043861389,0.9940760731697083,0.962661623954773,0.9940760731697083,0.9594944715499878,0.9940279722213745,0.9744783043861389,0.9626168012619019,0.9919742941856384,0.9940760731697083,0.962661623954773
26,4616,29.526639938354492,27.695905685424805,29.457115173339844,29.508447647094727,27.761857986450195,-1.4574671922673588e-06,6.276906490325928,0.04178319871425629,0.20049813389778137,0.3656770586967468,1.9368208646774292,0.09369055926799774,0.4427763521671295,0.030223539099097252,0.13517674803733826,0.03165594860911369,0.1409567892551422,,,,,,,,,,,,,,,,,,
27,4649,,,,,,,,,,,,,,,,,,0.0001674135128268972,0.0001674135128268972,1.8039165183836303e-07,,,,,,,,,,,,,,,
27,4699,,,,,,,,,,,,,,,,,,0.00016672529454808682,0.00016672529454808682,1.7965007259590493e-07,,,,,,,,,,,,,,,
27,4749,,,,,,,,,,,,,,,,,,0.000166031313710846,0.000166031313710846,1.78902297420791e-07,,,,,,,,,,,,,,,
27,4787,,,,,,,,,,,,,,,,,,,,,0.9778481125831604,0.9943733215332031,0.9595694541931152,0.9943088293075562,0.9767255187034607,0.9943733215332031,0.9647888541221619,0.9943733215332031,0.9595694541931152,0.9943088293075562,0.9767255187034607,0.9641185402870178,0.9919742941856384,0.9943733215332031,0.9647888541221619
27,4787,29.435997009277344,27.591943740844727,29.362897872924805,29.46881103515625,28.108837127685547,0.005996138788759708,5.969390869140625,0.0381690189242363,0.18811450898647308,0.3448564410209656,1.8637746572494507,0.08651228994131088,0.4200628697872162,0.028599938377738,0.1279970407485962,0.03076331689953804,0.13587835431098938,,,,,,,,,,,,,,,,,,
28,4799,,,,,,,,,,,,,,,,,,0.00016533165762666613,0.00016533165762666613,1.7814841157814953e-07,,,,,,,,,,,,,,,
28,4849,,,,,,,,,,,,,,,,,,0.0001646263845032081,0.0001646263845032081,1.7738844348968996e-07,,,,,,,,,,,,,,,
28,4899,,,,,,,,,,,,,,,,,,0.0001639155379962176,0.0001639155379962176,1.7662250684225e-07,,,,,,,,,,,,,,,
28,4949,,,,,,,,,,,,,,,,,,0.0001631991908652708,0.0001631991908652708,1.7585061584668438e-07,,,,,,,,,,,,,,,
28,4958,,,,,,,,,,,,,,,,,,,,,0.9777424335479736,0.994579553604126,0.9602756500244141,0.994579553604126,0.9772070646286011,0.994579553604126,0.9628527164459229,0.994579553604126,0.9602756500244141,0.994579553604126,0.9772070646286011,0.9685039520263672,0.9871588945388794,0.994579553604126,0.9628527164459229
28,4958,29.581220626831055,27.977907180786133,29.57537269592285,29.679012298583984,28.596166610717773,-1.5615719348716084e-06,5.960299968719482,0.03782101720571518,0.1840440332889557,0.3497074842453003,1.851122498512268,0.0863967314362526,0.41472935676574707,0.029387233778834343,0.12951014935970306,0.03161827474832535,0.13906310498714447,,,,,,,,,,,,,,,,,,
29,4999,,,,,,,,,,,,,,,,,,0.00016247740131802857,0.00016247740131802857,1.750728841898308e-07,,,,,,,,,,,,,,,
29,5049,,,,,,,,,,,,,,,,,,0.00016175024211406708,0.00016175024211406708,1.742893402933987e-07,,,,,,,,,,,,,,,
29,5099,,,,,,,,,,,,,,,,,,0.000161017756909132,0.000161017756909132,1.735000694225164e-07,,,,,,,,,,,,,,,
29,5129,,,,,,,,,,,,,,,,,,,,,0.9786561131477356,0.994129478931427,0.9616847038269043,0.994129478931427,0.9776886105537415,0.994129478931427,0.9640109539031982,0.994129478931427,0.9616847038269043,0.994129478931427,0.9776886105537415,0.9641744494438171,0.9935794472694397,0.994129478931427,0.9640109539031982
29,5129,29.530864715576172,27.838207244873047,29.414878845214844,29.557180404663086,28.160818099975586,0.002298901556059718,5.937162399291992,0.03866356611251831,0.186039999127388,0.3467698395252228,1.859471082687378,0.08823990821838379,0.4185752868652344,0.02833908423781395,0.1266799122095108,0.03019885905086994,0.13353656232357025,,,,,,,,,,,,,,,,,,
30,5149,,,,,,,,,,,,,,,,,,0.0001602800184627995,0.0001602800184627995,1.7270514263145742e-07,,,,,,,,,,,,,,,
30,5199,,,,,,,,,,,,,,,,,,0.00015953708498273045,0.00015953708498273045,1.7190463097449538e-07,,,,,,,,,,,,,,,
30,5249,,,,,,,,,,,,,,,,,,0.00015878902922850102,0.00015878902922850102,1.710985770841944e-07,,,,,,,,,,,,,,,
30,5299,,,,,,,,,,,,,,,,,,0.00015803592395968735,0.00015803592395968735,1.702870804365375e-07,,,,,,,,,,,,,,,
30,5300,,,,,,,,,,,,,,,,,,,,,0.9771473407745361,0.9935051202774048,0.9606269598007202,0.9933325052261353,0.9776886105537415,0.9935051202774048,0.9654120802879333,0.9935051202774048,0.9606269598007202,0.9933325052261353,0.9776886105537415,0.9597523212432861,0.995184600353241,0.9935051202774048,0.9654120802879333
30,5300,29.64522361755371,27.915205001831055,29.585445404052734,29.557828903198242,28.426576614379883,-1.5020834780443693e-06,5.878331184387207,0.0380379892885685,0.1850098967552185,0.34868302941322327,1.8271362781524658,0.08812416344881058,0.42072170972824097,0.027719911187887192,0.12384666502475739,0.02998707816004753,0.1323622167110443,,,,,,,,,,,,,,,,,,
31,5349,,,,,,,,,,,,,,,,,,0.00015727781283203512,0.00015727781283203512,1.6947019787494355e-07,,,,,,,,,,,,,,,
31,5399,,,,,,,,,,,,,,,,,,0.00015651476860512048,0.00015651476860512048,1.6864801466454082e-07,,,,,,,,,,,,,,,
31,5449,,,,,,,,,,,,,,,,,,0.00015574686403851956,0.00015574686403851956,1.6782057343789347e-07,,,,,,,,,,,,,,,
31,5471,,,,,,,,,,,,,,,,,,,,,0.9776714444160461,0.9941898584365845,0.9652083516120911,0.9928831458091736,0.9812198877334595,0.9941898584365845,0.9669895768165588,0.9941898584365845,0.9652083516120911,0.9928831458091736,0.9812198877334595,0.9714738726615906,0.9839486479759216,0.9941898584365845,0.9669895768165588
31,5471,29.529890060424805,28.10038948059082,29.532487869262695,29.55620574951172,28.269981384277344,0.002604910172522068,5.767024993896484,0.036876335740089417,0.179896742105484,0.3345394432544708,1.7953872680664062,0.08404303342103958,0.4038465917110443,0.028055330738425255,0.12523627281188965,0.029738252982497215,0.1324613094329834,,,,,,,,,,,,,,,,,,
32,5499,,,,,,,,,,,,,,,,,,0.00015497415733989328,0.00015497415733989328,1.6698795946012979e-07,,,,,,,,,,,,,,,
32,5549,,,,,,,,,,,,,,,,,,0.00015419670671690255,0.00015419670671690255,1.6615025799637806e-07,,,,,,,,,,,,,,,
32,5599,,,,,,,,,,,,,,,,,,0.00015341459948103875,0.00015341459948103875,1.6530752589005715e-07,,,,,,,,,,,,,,,
32,5642,,,,,,,,,,,,,,,,,,,,,0.9793650507926941,0.9938020706176758,0.9589338898658752,0.9881719350814819,0.9778491258621216,0.9938020706176758,0.9656563401222229,0.9938020706176758,0.9589338898658752,0.9881719350814819,0.9778491258621216,0.9686028361320496,0.9903692007064819,0.9938020706176758,0.9656563401222229
32,5642,29.498374938964844,27.950292587280273,29.414878845214844,29.55620574951172,28.52046775817871,-1.576444105921837e-06,5.943885326385498,0.040163468569517136,0.1901317685842514,0.35241374373435974,1.8125460147857666,0.09133553504943848,0.42496588826179504,0.028084110468626022,0.12605132162570953,0.03054645285010338,0.13428744673728943,,,,,,,,,,,,,,,,,,
33,5649,,,,,,,,,,,,,,,,,,0.000152627908391878,0.000152627908391878,1.6445983419544064e-07,,,,,,,,,,,,,,,
33,5699,,,,,,,,,,,,,,,,,,0.0001518366625532508,0.0001518366625532508,1.636072539668021e-07,,,,,,,,,,,,,,,
33,5749,,,,,,,,,,,,,,,,,,0.0001510409638285637,0.0001510409638285637,1.627498704692698e-07,,,,,,,,,,,,,,,
33,5799,,,,,,,,,,,,,,,,,,0.00015024087042547762,0.00015024087042547762,1.6188775475711736e-07,,,,,,,,,,,,,,,
33,5813,,,,,,,,,,,,,,,,,,,,,0.9817894101142883,0.9933649897575378,0.961968183517456,0.9932156205177307,0.9807383418083191,0.9933649897575378,0.9663839936256409,0.9933649897575378,0.961968183517456,0.9932156205177307,0.9807383418083191,0.96875,0.995184600353241,0.9933649897575378,0.9663839936256409
33,5813,29.58739471435547,28.28557586669922,29.483430862426758,29.581871032714844,28.61858367919922,-1.516955649094598e-06,5.79962682723999,0.03798675164580345,0.18254853785037994,0.3399120569229126,1.780910849571228,0.08719321340322495,0.41301000118255615,0.028079595416784286,0.12399280071258545,0.03082089312374592,0.13225090503692627,,,,,,,,,,,,,,,,,,
34,5849,,,,,,,,,,,,,,,,,,0.00014943645510356873,0.00014943645510356873,1.6102097788461833e-07,,,,,,,,,,,,,,,
34,5899,,,,,,,,,,,,,,,,,,0.00014862777607049793,0.00014862777607049793,1.601496109060463e-07,,,,,,,,,,,,,,,
34,5949,,,,,,,,,,,,,,,,,,0.00014781492063775659,0.00014781492063775659,1.5927373908652953e-07,,,,,,,,,,,,,,,
34,5984,,,,,,,,,,,,,,,,,,,,,0.9825673699378967,0.9926356673240662,0.9612172842025757,0.9924916625022888,0.9799357652664185,0.9926356673240662,0.9659463167190552,0.9926356673240662,0.9612172842025757,0.9924916625022888,0.9799357652664185,0.9702660441398621,0.995184600353241,0.9926356673240662,0.9659463167190552
34,5984,29.54515838623047,28.166017532348633,29.55198097229004,29.5805721282959,28.741714477539062,0.0007877759053371847,5.620300769805908,0.03635498881340027,0.17571954429149628,0.3277190625667572,1.7256598472595215,0.0834101065993309,0.3964141011238098,0.02760375663638115,0.12224111706018448,0.02990550920367241,0.12962928414344788,,,,,,,,,,,,,,,,,,
35,5999,,,,,,,,,,,,,,,,,,0.00014699794701300561,0.00014699794701300561,1.5839343348034163e-07,,,,,,,,,,,,,,,
35,6049,,,,,,,,,,,,,,,,,,0.00014617691340390593,0.00014617691340390593,1.5750875093090144e-07,,,,,,,,,,,,,,,
35,6099,,,,,,,,,,,,,,,,,,0.00014535192167386413,0.00014535192167386413,1.566198051250467e-07,,,,,,,,,,,,,,,
35,6149,,,,,,,,,,,,,,,,,,0.0001445230154786259,0.0001445230154786259,1.5572663869534153e-07,,,,,,,,,,,,,,,
35,6155,,,,,,,,,,,,,,,,,,,,,0.9832935333251953,0.9933804869651794,0.9642258286476135,0.9931978583335876,0.9826645255088806,0.9933804869651794,0.9660087823867798,0.9933804869651794,0.9642258286476135,0.9931978583335876,0.9826645255088806,0.9747633934020996,0.9919742941856384,0.9933804869651794,0.9660087823867798
35,6155,29.52794075012207,28.28135108947754,29.424301147460938,29.53183937072754,28.52501678466797,0.0012479934375733137,5.547861099243164,0.03494846448302269,0.17064900696277618,0.3228081464767456,1.715405821800232,0.08126230537891388,0.38848766684532166,0.027297616004943848,0.12212815880775452,0.02957160212099552,0.12943445146083832,,,,,,,,,,,,,,,,,,
36,6199,,,,,,,,,,,,,,,,,,0.0001436902821296826,0.0001436902821296826,1.5482935111776897e-07,,,,,,,,,,,,,,,
36,6249,,,,,,,,,,,,,,,,,,0.00014285377983469516,0.00014285377983469516,1.5392799923574785e-07,,,,,,,,,,,,,,,
36,6299,,,,,,,,,,,,,,,,,,0.00014201359590515494,0.00014201359590515494,1.530226825252612e-07,,,,,,,,,,,,,,,
36,6326,,,,,,,,,,,,,,,,,,,,,0.981702446937561,0.9939125180244446,0.9674410820007324,0.9937886595726013,0.9833065867424011,0.9939125180244446,0.9676065444946289,0.9939125180244446,0.9674410820007324,0.9937886595726013,0.9833065867424011,0.9731861352920532,0.9903692007064819,0.9939125180244446,0.9676065444946289
36,6326,29.55523109436035,28.57602310180664,29.609811782836914,29.634828567504883,28.988304138183594,-1.6954210195763153e-06,5.6917924880981445,0.0380648672580719,0.18073779344558716,0.33459463715553284,1.7394545078277588,0.08728242665529251,0.4087296724319458,0.027119215577840805,0.12145256251096725,0.029258273541927338,0.12851117551326752,,,,,,,,,,,,,,,,,,
37,6349,,,,,,,,,,,,,,,,,,0.00014116978854872286,0.00014116978854872286,1.5211345782972785e-07,,,,,,,,,,,,,,,
37,6399,,,,,,,,,,,,,,,,,,0.00014032243052497506,0.00014032243052497506,1.5120042462513084e-07,,,,,,,,,,,,,,,
37,6449,,,,,,,,,,,,,,,,,,0.0001394716091454029,0.0001394716091454029,1.5028365396574372e-07,,,,,,,,,,,,,,,
37,6497,,,,,,,,,,,,,,,,,,,,,0.9808917045593262,0.9941349625587463,0.9654846787452698,0.9924376606941223,0.9817014336585999,0.9941349625587463,0.9656970500946045,0.9941349625587463,0.9654846787452698,0.9924376606941223,0.9817014336585999,0.9731437563896179,0.9887640476226807,0.9941349625587463,0.9656970500946045
37,6497,29.49317741394043,28.407732009887695,29.545808792114258,29.577648162841797,28.884340286254883,-1.576444105921837e-06,5.579553127288818,0.03640446439385414,0.1762075573205948,0.32604432106018066,1.7233647108078003,0.08321721106767654,0.39732521772384644,0.02672773413360119,0.11859722435474396,0.02906431257724762,0.1268109828233719,,,,,,,,,,,,,,,,,,
38,6499,,,,,,,,,,,,,,,,,,0.00013861739716958255,0.00013861739716958255,1.4936320269498538e-07,,,,,,,,,,,,,,,
38,6549,,,,,,,,,,,,,,,,,,0.0001377598528051749,0.0001377598528051749,1.484391844996935e-07,,,,,,,,,,,,,,,
38,6599,,,,,,,,,,,,,,,,,,0.00013689904881175607,0.00013689904881175607,1.47511656223287e-07,,,,,,,,,,,,,,,
38,6649,,,,,,,,,,,,,,,,,,0.0001360350870527327,0.0001360350870527327,1.4658071734174882e-07,,,,,,,,,,,,,,,
38,6668,,,,,,,,,,,,,,,,,,,,,0.9809221029281616,0.9912485480308533,0.9636949896812439,0.9911372661590576,0.9812198877334595,0.9912485480308533,0.9647462368011475,0.9912485480308533,0.9636949896812439,0.9911372661590576,0.9812198877334595,0.9716535210609436,0.9903692007064819,0.9912485480308533,0.9647462368011475
38,6668,29.519817352294922,28.400259017944336,29.51754379272461,29.55490493774414,28.69070816040039,-1.6805488485260867e-06,5.601802349090576,0.03659231588244438,0.17659087479114532,0.3261680006980896,1.7219607830047607,0.08426662534475327,0.39910051226615906,0.026990056037902832,0.12021062523126602,0.02923615649342537,0.12776784598827362,,,,,,,,,,,,,,,,,,
39,6699,,,,,,,,,,,,,,,,,,0.00013516801118385047,0.00013516801118385047,1.4564642469849787e-07,,,,,,,,,,,,,,,
39,6749,,,,,,,,,,,,,,,,,,0.00013429790851660073,0.00013429790851660073,1.4470886355866242e-07,,,,,,,,,,,,,,,
39,6799,,,,,,,,,,,,,,,,,,0.00013342485181055963,0.00013342485181055963,1.4376813339822547e-07,,,,,,,,,,,,,,,
39,6839,,,,,,,,,,,,,,,,,,,,,0.9833201169967651,0.9908736944198608,0.9630157947540283,0.990386426448822,0.9812198877334595,0.9908736944198608,0.9656731486320496,0.9908736944198608,0.9630157947540283,0.990386426448822,0.9812198877334595,0.9732704162597656,0.9935794472694397,0.9908736944198608,0.9656731486320496
39,6839,29.558155059814453,28.30896759033203,29.595191955566406,29.546783447265625,28.7706298828125,-1.6061883343354566e-06,5.576748847961426,0.036895062774419785,0.17632584273815155,0.32503578066825867,1.7186172008514404,0.08437225222587585,0.3971191942691803,0.02666601724922657,0.11850772053003311,0.028968291357159615,0.12665995955467224,,,,,,,,,,,,,,,,,,
40,6849,,,,,,,,,,,,,,,,,,0.00013254891382530332,0.00013254891382530332,1.428242910606059e-07,,,,,,,,,,,,,,,
40,6899,,,,,,,,,,,,,,,,,,0.00013167018187232316,0.00013167018187232316,1.418774360217867e-07,,,,,,,,,,,,,,,
40,6949,,,,,,,,,,,,,,,,,,0.0001307887287111953,0.0001307887287111953,1.4092765354689618e-07,,,,,,,,,,,,,,,
40,6999,,,,,,,,,,,,,,,,,,0.00012990461254958063,0.00012990461254958063,1.3997500047935318e-07,,,,,,,,,,,,,,,
40,7010,,,,,,,,,,,,,,,,,,,,,0.9848121404647827,0.9928940534591675,0.9631674289703369,0.992598831653595,0.9799357652664185,0.9928940534591675,0.9682495594024658,0.9928940534591675,0.9631674289703369,0.992598831653595,0.9799357652664185,0.9808917045593262,0.9887640476226807,0.9928940534591675,0.9682495594024658
40,7010,29.457115173339844,28.57537269592285,29.507797241210938,29.499025344848633,28.93079948425293,-1.576444105921837e-06,5.693264961242676,0.03883495554327965,0.182047501206398,0.33446282148361206,1.7248419523239136,0.08847013860940933,0.4091857671737671,0.027002187445759773,0.12089721858501434,0.029372891411185265,0.12957458198070526,,,,,,,,,,,,,,,,,,
41,7049,,,,,,,,,,,,,,,,,,0.00012901792069897056,0.00012901792069897056,1.3901957629514072e-07,,,,,,,,,,,,,,,
41,7099,,,,,,,,,,,,,,,,,,0.00012812874047085643,0.00012812874047085643,1.3806145204853237e-07,,,,,,,,,,,,,,,
41,7149,,,,,,,,,,,,,,,,,,0.00012723713007289916,0.00012723713007289916,1.3710072721551114e-07,,,,,,,,,,,,,,,
41,7181,,,,,,,,,,,,,,,,,,,,,0.9833201169967651,0.9906490445137024,0.9624478816986084,0.9906490445137024,0.9799357652664185,0.9906490445137024,0.9648038744926453,0.9906490445137024,0.9624478816986084,0.9906490445137024,0.9799357652664185,0.9732704162597656,0.9935794472694397,0.9906490445137024,0.9648038744926453
41,7181,29.484081268310547,28.74561309814453,29.44801902770996,29.501625061035156,28.97270965576172,-1.3682345070265e-06,5.456482887268066,0.03470253571867943,0.16991029679775238,0.3145987391471863,1.6618915796279907,0.08114078640937805,0.38963261246681213,0.02652931772172451,0.11808347702026367,0.029566753655672073,0.12889692187309265,,,,,,,,,,,,,,,,,,
42,7199,,,,,,,,,,,,,,,,,,0.00012634317681659013,0.00012634317681659013,1.361374728503506e-07,,,,,,,,,,,,,,,
42,7249,,,,,,,,,,,,,,,,,,0.00012544695346150547,0.00012544695346150547,1.3517178842903377e-07,,,,,,,,,,,,,,,
42,7299,,,,,,,,,,,,,,,,,,0.00012454854731913656,0.00012454854731913656,1.342037307949795e-07,,,,,,,,,,,,,,,
42,7349,,,,,,,,,,,,,,,,,,0.00012364803114905953,0.00012364803114905953,1.3323338521331607e-07,,,,,,,,,,,,,,,
42,7352,,,,,,,,,,,,,,,,,,,,,0.9848846197128296,0.9911696314811707,0.9617744088172913,0.9910882115364075,0.9799357652664185,0.9911696314811707,0.9647641777992249,0.9911696314811707,0.9617744088172913,0.9910882115364075,0.9799357652664185,0.9763407111167908,0.9935794472694397,0.9911696314811707,0.9647641777992249
42,7352,29.400585174560547,28.623456954956055,29.3781681060791,29.387264251708984,29.074398040771484,-1.7102930769397062e-06,5.4293694496154785,0.03476879745721817,0.16868804395198822,0.3132530748844147,1.645775318145752,0.08189491927623749,0.3894006609916687,0.026630792766809464,0.1183663159608841,0.029130466282367706,0.12796521186828613,,,,,,,,,,,,,,,,,,
43,7399,,,,,,,,,,,,,,,,,,0.0001227454631589353,0.0001227454631589353,1.3226086537088122e-07,,,,,,,,,,,,,,,
43,7449,,,,,,,,,,,,,,,,,,0.00012184094521217048,0.00012184094521217048,1.312862281110938e-07,,,,,,,,,,,,,,,
43,7499,,,,,,,,,,,,,,,,,,0.0001209345500683412,0.0001209345500683412,1.3030955869908212e-07,,,,,,,,,,,,,,,
43,7523,,,,,,,,,,,,,,,,,,,,,0.9841017723083496,0.9907310009002686,0.9621161818504333,0.990666389465332,0.9804173111915588,0.9907310009002686,0.9648756980895996,0.9907310009002686,0.9621161818504333,0.990666389465332,0.9804173111915588,0.9748031497001648,0.9935794472694397,0.9907310009002686,0.9648756980895996
43,7523,29.525341033935547,28.639375686645508,29.480831146240234,29.557180404663086,29.06627655029297,-1.5020834780443693e-06,5.443931579589844,0.03573315590620041,0.1736162304878235,0.31473517417907715,1.6445629596710205,0.08070092648267746,0.3871448338031769,0.02661694772541523,0.11870145797729492,0.028819533064961433,0.12630154192447662,,,,,,,,,,,,,,,,,,
44,7549,,,,,,,,,,,,,,,,,,0.00012002634321106598,0.00012002634321106598,1.2933095661082916e-07,,,,,,,,,,,,,,,
44,7599,,,,,,,,,,,,,,,,,,0.00011911641922779381,0.00011911641922779381,1.2835049290060851e-07,,,,,,,,,,,,,,,
44,7649,,,,,,,,,,,,,,,,,,0.00011820485087810084,0.00011820485087810084,1.2736825283354847e-07,,,,,,,,,,,,,,,
44,7694,,,,,,,,,,,,,,,,,,,,,0.9832935333251953,0.9919676184654236,0.9646106362342834,0.9919676184654236,0.9812198877334595,0.9919676184654236,0.9672065377235413,0.9919676184654236,0.9646106362342834,0.9919676184654236,0.9812198877334595,0.9747633934020996,0.9919742941856384,0.9919676184654236,0.9672065377235413
44,7694,29.500974655151367,28.807342529296875,29.43437385559082,29.517868041992188,29.19818115234375,-1.6210603916988475e-06,5.28826379776001,0.03391476720571518,0.1646755486726761,0.30556631088256836,1.5975579023361206,0.07849570363759995,0.37513262033462524,0.026153331622481346,0.1167517751455307,0.028594400733709335,0.1254868507385254,,,,,,,,,,,,,,,,,,
45,7699,,,,,,,,,,,,,,,,,,0.00011729171092156321,0.00011729171092156321,1.263843216747773e-07,,,,,,,,,,,,,,,
45,7749,,,,,,,,,,,,,,,,,,0.00011637708666967228,0.00011637708666967228,1.2539879890027805e-07,,,,,,,,,,,,,,,
45,7799,,,,,,,,,,,,,,,,,,0.00011546104360604659,0.00011546104360604659,1.2441174135346955e-07,,,,,,,,,,,,,,,
45,7849,,,,,,,,,,,,,,,,,,0.00011454367631813511,0.00011454367631813511,1.2342326272118953e-07,,,,,,,,,,,,,,,
45,7865,,,,,,,,,,,,,,,,,,,,,0.9848121404647827,0.9929936528205872,0.9642430543899536,0.9929936528205872,0.9802567958831787,0.9929936528205872,0.96815425157547,0.9929936528205872,0.9642430543899536,0.9929936528205872,0.9802567958831787,0.9808917045593262,0.9887640476226807,0.9929936528205872,0.96815425157547
45,7865,29.59031867980957,28.878816604614258,29.540935516357422,29.647823333740234,29.134828567504883,-1.4723392496307497e-06,5.25817346572876,0.03271128609776497,0.16124914586544037,0.300967276096344,1.6011956930160522,0.07562410086393356,0.3656715452671051,0.02646533027291298,0.1183149442076683,0.028744634240865707,0.12719905376434326,,,,,,,,,,,,,,,,,,
46,7899,,,,,,,,,,,,,,,,,,0.000113625057565514,0.000113625057565514,1.2243343405771157e-07,,,,,,,,,,,,,,,
46,7949,,,,,,,,,,,,,,,,,,0.000112705267383717,0.000112705267383717,1.2144234062816395e-07,,,,,,,,,,,,,,,
46,7999,,,,,,,,,,,,,,,,,,0.00011178437853232026,0.00011178437853232026,1.2045005348682025e-07,,,,,,,,,,,,,,,
46,8036,,,,,,,,,,,,,,,,,,,,,0.9847878217697144,0.9914402961730957,0.9631423354148865,0.9914064407348633,0.9799357652664185,0.9914402961730957,0.9653618335723877,0.9914402961730957,0.9631423354148865,0.9914064407348633,0.9799357652664185,0.9824281334877014,0.9871588945388794,0.9914402961730957,0.9653618335723877
46,8036,29.490903854370117,28.918453216552734,29.585445404052734,29.526966094970703,29.144248962402344,-1.7549094764035544e-06,5.221925735473633,0.031952325254678726,0.1608732044696808,0.29915663599967957,1.5841729640960693,0.07526785135269165,0.36789268255233765,0.026012901216745377,0.11698828637599945,0.028741756454110146,0.12588664889335632,,,,,,,,,,,,,,,,,,
47,8049,,,,,,,,,,,,,,,,,,0.00011086247832281515,0.00011086247832281515,1.194566863205182e-07,,,,,,,,,,,,,,,
47,8099,,,,,,,,,,,,,,,,,,0.00010993963951477781,0.00010993963951477781,1.1846231018353137e-07,,,,,,,,,,,,,,,
47,8149,,,,,,,,,,,,,,,,,,0.000109015942143742,0.000109015942143742,1.1746701034098805e-07,,,,,,,,,,,,,,,
47,8199,,,,,,,,,,,,,,,,,,0.00010809147352119908,0.00010809147352119908,1.164708791634439e-07,,,,,,,,,,,,,,,
